2025-10-13 02:21:55 | iot_test_files/test_scenario_attack/test.encrypted | Confidence: 96.0% | Reason: Rule-based alerts: High entropy detected: 7.81 (threshold: 7.5)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_23_1760338313.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (24 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_23_1760338313.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (24 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337909_7971.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.40)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_11_1760336931.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.58)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_11_1760336931.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.58)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_11_1760336931.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (25 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_11_1760336931.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (25 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_4_1760337207.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (26 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_4_1760337207.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (26 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/system_log_14.log.encrypted | Confidence: 0.0% | Reason: High entropy (6.52)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_19.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (27 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_19.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (27 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/system_log_14.log.encrypted | Confidence: 0.0% | Reason: High entropy (6.52)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/system_log_2.log.encrypted | Confidence: 0.0% | Reason: High entropy (6.05)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/system_log_2.log.encrypted | Confidence: 0.0% | Reason: High entropy (6.05)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/system_log_2.log.encrypted | Confidence: 0.0% | Reason: Rapid file access (28 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/system_log_2.log.encrypted | Confidence: 0.0% | Reason: Rapid file access (28 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337117_4953.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.80)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337117_4953.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.80)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337117_4953.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (29 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337117_4953.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (29 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337129_5117.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.44)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337129_5117.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.44)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337129_5117.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (30 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337129_5117.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (30 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/backup_data_11.dat.encrypted | Confidence: 0.0% | Reason: High entropy (6.84)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/backup_data_11.dat.encrypted | Confidence: 0.0% | Reason: High entropy (6.84)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/backup_data_11.dat.encrypted | Confidence: 0.0% | Reason: Rapid file access (31 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/backup_data_11.dat.encrypted | Confidence: 0.0% | Reason: Rapid file access (31 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337347_4018.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.39)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337347_4018.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.39)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337347_4018.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (32 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337347_4018.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (32 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337384_4241.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.80)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_3.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (33 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_3.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (33 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/sensor_data_13.json.encrypted | Confidence: 0.0% | Reason: Rapid file access (34 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/sensor_data_13.json.encrypted | Confidence: 0.0% | Reason: Rapid file access (34 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337384_4241.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.80)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337263_2232.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.37)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337263_2232.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.37)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337263_2232.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (35 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337263_2232.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (35 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_43_1760336943.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.29)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_43_1760336943.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.29)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_43_1760336943.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (36 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_43_1760336943.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (36 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338506_9644.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.40)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338151_4998.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.77)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338151_4998.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.77)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338506_9644.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.40)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338151_4998.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (37 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338151_4998.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (37 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337335_9128.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.89)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337335_9128.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.89)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337335_9128.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (38 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337335_9128.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (38 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_2.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (39 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_2.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (39 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_18.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (40 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_18.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (40 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_0.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (41 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_0.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (41 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_12.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (42 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_12.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (42 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337420_7598.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.48)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337420_7598.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.48)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337420_7598.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (43 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337420_7598.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (43 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_16.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (44 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_16.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (44 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/device_002.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.53)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/device_002.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.53)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/device_002.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (45 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/device_002.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (45 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338465_6490.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.38)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338465_6490.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.38)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338465_6490.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (46 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338465_6490.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (46 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338429_6970.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.34)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338429_6970.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.34)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338429_6970.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (47 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338429_6970.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (47 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_4.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (48 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_4.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (48 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/backup_data_15.dat.encrypted | Confidence: 0.0% | Reason: High entropy (7.25)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/backup_data_15.dat.encrypted | Confidence: 0.0% | Reason: High entropy (7.25)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/READ_ME_FOR_DECRYPT.txt.encrypted | Confidence: 0.0% | Reason: High entropy (7.13)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/backup_data_15.dat.encrypted | Confidence: 0.0% | Reason: Rapid file access (49 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/backup_data_15.dat.encrypted | Confidence: 0.0% | Reason: Rapid file access (49 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_14.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.14)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_14.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.14)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/READ_ME_FOR_DECRYPT.txt.encrypted | Confidence: 0.0% | Reason: High entropy (7.13)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_14.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (50 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_14.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (50 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338356_5549.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.33)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338356_5549.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.33)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338356_5549.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (51 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338356_5549.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (51 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/device_006.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.44)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/device_006.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.44)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/device_006.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (52 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/device_006.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (52 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_0_1760338649.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (53 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_0_1760338649.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (53 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_15.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (54 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_15.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (54 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/backup_data_19.dat.encrypted | Confidence: 0.0% | Reason: High entropy (7.09)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/backup_data_19.dat.encrypted | Confidence: 0.0% | Reason: High entropy (7.09)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/backup_data_19.dat.encrypted | Confidence: 0.0% | Reason: Rapid file access (55 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/backup_data_19.dat.encrypted | Confidence: 0.0% | Reason: Rapid file access (55 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/device_005.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.47)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_42_1760338565.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.24)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_42_1760338565.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.24)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_42_1760338565.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (56 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_42_1760338565.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (56 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_5_1760338277.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (57 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_5_1760338277.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (57 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/READ_ME_FOR_DECRYPT.txt | Confidence: 0.0% | Reason: Rapid file access (58 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/READ_ME_FOR_DECRYPT.txt | Confidence: 0.0% | Reason: Rapid file access (58 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/device_005.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.47)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_device_8.cfg.encrypted | Confidence: 0.0% | Reason: High entropy (7.06)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_device_8.cfg.encrypted | Confidence: 0.0% | Reason: High entropy (7.06)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337299_8123.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.45)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337299_8123.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.45)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337299_8123.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (16 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337299_8123.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (16 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/system_log_10.log.encrypted | Confidence: 0.0% | Reason: High entropy (6.97)
